N;T;Pc;Pm;Selection;Crossover;bestFitness;Time(ms);worstFitness
100;1000;0.900;0.001;Tournament;OnePoint;13692887;75;13316469
100;1000;0.900;0.001;Tournament;OnePoint;13629963;74;13053539
100;1000;0.900;0.001;Tournament;OnePoint;13588269;75;13588269
100;1000;0.900;0.001;Tournament;OnePoint;13692887;75;11592036
100;1000;0.900;0.001;Roulette;OnePoint;13674267;106;11328847
100;1000;0.900;0.001;Roulette;OnePoint;13654201;109;10738569
100;1000;0.900;0.001;Roulette;OnePoint;13183191;110;11026480
100;1000;0.900;0.001;Roulette;OnePoint;13692887;106;10947121
100;1000;0.900;0.001;Roulette;OnePoint;13654201;107;11546403
100;1000;0.900;0.001;Tournament;TwoPoint;13692887;68;13316469
100;1000;0.900;0.001;Tournament;TwoPoint;13692887;69;13083999
100;1000;0.900;0.001;Tournament;TwoPoint;13692887;73;11839325
100;1000;0.900;0.001;Tournament;TwoPoint;13683217;73;13306799
100;1000;0.900;0.001;Tournament;TwoPoint;13683217;73;11996702
100;1000;0.900;0.001;Roulette;TwoPoint;13654201;102;11743700
100;1000;0.900;0.001;Roulette;TwoPoint;13683217;105;11582366
100;1000;0.900;0.001;Roulette;TwoPoint;13555009;108;11454158
100;1000;0.900;0.001;Roulette;TwoPoint;13654201;110;11486805
100;1000;0.900;0.001;Roulette;TwoPoint;13585527;109;11108258
100;1000;0.900;0.010;Tournament;OnePoint;13692887;81;11592036
100;1000;0.900;0.010;Tournament;OnePoint;13692887;79;11592036
100;1000;0.900;0.010;Tournament;OnePoint;13692887;82;11592036
100;1000;0.900;0.010;Tournament;OnePoint;13692887;87;11592036
100;1000;0.900;0.010;Tournament;OnePoint;13692887;85;10096037
100;1000;0.900;0.010;Roulette;OnePoint;13507183;119;9230404
100;1000;0.900;0.010;Roulette;OnePoint;13604375;122;8648403
100;1000;0.900;0.010;Roulette;OnePoint;13654201;128;8726747
100;1000;0.900;0.010;Roulette;OnePoint;13692887;126;8630245
100;1000;0.900;0.010;Roulette;OnePoint;13692887;130;9256699
100;1000;0.900;0.010;Tournament;TwoPoint;13692887;91;11624683
100;1000;0.900;0.010;Tournament;TwoPoint;13692887;85;11624683
100;1000;0.900;0.010;Tournament;TwoPoint;13692887;85;11592036
100;1000;0.900;0.010;Tournament;TwoPoint;13692887;83;10095871
100;1000;0.900;0.010;Tournament;TwoPoint;13692887;82;10253740
100;1000;0.900;0.010;Roulette;TwoPoint;13683217;112;9475350
100;1000;0.900;0.010;Roulette;TwoPoint;13692887;119;7597126
100;1000;0.900;0.010;Roulette;TwoPoint;13692887;124;9316122
100;1000;0.900;0.010;Roulette;TwoPoint;13692887;126;8128319
100;1000;0.900;0.010;Roulette;TwoPoint;13575857;127;8067988
100;1000;0.900;0.020;Tournament;OnePoint;13692887;96;10096037
100;1000;0.900;0.020;Tournament;OnePoint;13692887;100;10758904
100;1000;0.900;0.020;Tournament;OnePoint;13692887;101;6210298
100;1000;0.900;0.020;Tournament;OnePoint;13692887;105;10095871
100;1000;0.900;0.020;Tournament;OnePoint;13692887;102;10096037
100;1000;0.900;0.020;Roulette;OnePoint;13692887;134;5753600
100;1000;0.900;0.020;Roulette;OnePoint;13575857;136;6487501
100;1000;0.900;0.020;Roulette;OnePoint;13683937;138;7096389
100;1000;0.900;0.020;Roulette;OnePoint;13534552;137;5581339
100;1000;0.900;0.020;Roulette;OnePoint;13692887;140;8323732
100;1000;0.900;0.020;Tournament;TwoPoint;13692887;107;9771121
100;1000;0.900;0.020;Tournament;TwoPoint;13692887;103;9298632
100;1000;0.900;0.020;Tournament;TwoPoint;13692887;99;10253740
100;1000;0.900;0.020;Tournament;TwoPoint;13692887;100;11592036
100;1000;0.900;0.020;Tournament;TwoPoint;13692887;101;9905521
100;1000;0.900;0.020;Roulette;TwoPoint;13535371;150;3872657
100;1000;0.900;0.020;Roulette;TwoPoint;13683217;145;6638154
100;1000;0.900;0.020;Roulette;TwoPoint;13589868;149;6889158
100;1000;0.900;0.020;Roulette;TwoPoint;13484335;148;5176347
100;1000;0.900;0.020;Roulette;TwoPoint;13683217;148;5167003
100;1000;0.900;0.050;Tournament;OnePoint;13692887;129;10096037
100;1000;0.900;0.050;Tournament;OnePoint;13692887;127;9561750
100;1000;0.900;0.050;Tournament;OnePoint;13692887;125;10477726
100;1000;0.900;0.050;Tournament;OnePoint;13692887;123;9251262
100;1000;0.900;0.050;Tournament;OnePoint;13692887;118;9517667
100;1000;0.900;0.050;Roulette;OnePoint;13674267;139;6325144
100;1000;0.900;0.050;Roulette;OnePoint;13554651;143;4595823
100;1000;0.900;0.050;Roulette;OnePoint;13488770;138;7681211
100;1000;0.900;0.050;Roulette;OnePoint;13575857;136;6164364
100;1000;0.900;0.050;Roulette;OnePoint;13505325;136;6621676
100;1000;0.900;0.050;Tournament;TwoPoint;13692887;111;8414893
100;1000;0.900;0.050;Tournament;TwoPoint;13692887;104;9201575
100;1000;0.900;0.050;Tournament;TwoPoint;13692887;105;7307954
100;1000;0.900;0.050;Tournament;TwoPoint;13692887;104;10949254
100;1000;0.900;0.050;Tournament;TwoPoint;13692887;105;8848403
100;1000;0.900;0.050;Roulette;TwoPoint;13654201;134;6773484
100;1000;0.900;0.050;Roulette;TwoPoint;13555009;130;6574143
100;1000;0.900;0.050;Roulette;TwoPoint;13555009;133;7899044
100;1000;0.900;0.050;Roulette;TwoPoint;13345606;132;7040447
100;1000;0.900;0.050;Roulette;TwoPoint;13575857;135;6405169
100;1000;0.900;0.100;Tournament;OnePoint;13692887;142;8896753
100;1000;0.900;0.100;Tournament;OnePoint;13584745;138;8202648
100;1000;0.900;0.100;Tournament;OnePoint;13674267;133;5447317
100;1000;0.900;0.100;Tournament;OnePoint;13575857;127;8259950
100;1000;0.900;0.100;Tournament;OnePoint;13575857;129;8827524
100;1000;0.900;0.100;Roulette;OnePoint;13476149;149;4889964
100;1000;0.900;0.100;Roulette;OnePoint;13614187;160;7011496
100;1000;0.900;0.100;Roulette;OnePoint;13574420;159;5226404
100;1000;0.900;0.100;Roulette;OnePoint;13480535;159;4830571
100;1000;0.900;0.100;Roulette;OnePoint;13350772;158;7899410
100;1000;0.900;0.100;Tournament;TwoPoint;13614543;133;8679325
100;1000;0.900;0.100;Tournament;TwoPoint;13683217;130;7449297
100;1000;0.900;0.100;Tournament;TwoPoint;13692887;143;8366838
100;1000;0.900;0.100;Tournament;TwoPoint;13669393;141;6171133
100;1000;0.900;0.100;Tournament;TwoPoint;13674267;139;7426845
100;1000;0.900;0.100;Roulette;TwoPoint;13585527;155;6776760
100;1000;0.900;0.100;Roulette;TwoPoint;13428288;147;6314860
100;1000;0.900;0.100;Roulette;TwoPoint;13592876;144;5626503
100;1000;0.900;0.100;Roulette;TwoPoint;13554651;147;6099578
100;1000;0.900;0.100;Roulette;TwoPoint;13683217;147;5956850
100;1000;1.000;0.001;Tournament;OnePoint;13692887;79;11839325
100;1000;1.000;0.001;Tournament;OnePoint;13683937;83;13605593
100;1000;1.000;0.001;Tournament;OnePoint;13692887;82;12006372
100;1000;1.000;0.001;Tournament;OnePoint;13692887;84;13692887
100;1000;1.000;0.001;Tournament;OnePoint;13683937;83;12155291
100;1000;1.000;0.001;Roulette;OnePoint;13654201;99;9543657
100;1000;1.000;0.001;Roulette;OnePoint;13654201;107;11507653
100;1000;1.000;0.001;Roulette;OnePoint;13683217;114;11003214
100;1000;1.000;0.001;Roulette;OnePoint;13654201;111;11675026
100;1000;1.000;0.001;Roulette;OnePoint;13654201;108;11329629
100;1000;1.000;0.001;Tournament;TwoPoint;13692887;81;12232915
100;1000;1.000;0.001;Tournament;TwoPoint;13692887;85;13692887
100;1000;1.000;0.001;Tournament;TwoPoint;13692887;86;13113735
100;1000;1.000;0.001;Tournament;TwoPoint;13683217;87;13683217
100;1000;1.000;0.001;Tournament;TwoPoint;13692887;85;12859755
100;1000;1.000;0.001;Roulette;TwoPoint;13654201;118;13075049
100;1000;1.000;0.001;Roulette;TwoPoint;13654201;107;11701447
100;1000;1.000;0.001;Roulette;TwoPoint;13585527;108;10552352
100;1000;1.000;0.001;Roulette;TwoPoint;13654201;108;11553350
100;1000;1.000;0.001;Roulette;TwoPoint;13654201;107;11555353
100;1000;1.000;0.010;Tournament;OnePoint;13692887;77;11592036
100;1000;1.000;0.010;Tournament;OnePoint;13692887;75;10152810
100;1000;1.000;0.010;Tournament;OnePoint;13692887;78;11624683
100;1000;1.000;0.010;Tournament;OnePoint;13692887;81;11691228
100;1000;1.000;0.010;Tournament;OnePoint;13692887;87;12006372
100;1000;1.000;0.010;Roulette;OnePoint;13683217;116;8035779
100;1000;1.000;0.010;Roulette;OnePoint;13654201;118;9488236
100;1000;1.000;0.010;Roulette;OnePoint;13654201;121;9249567
100;1000;1.000;0.010;Roulette;OnePoint;13674267;119;9946360
100;1000;1.000;0.010;Roulette;OnePoint;13692887;124;8827810
100;1000;1.000;0.010;Tournament;TwoPoint;13692887;92;11592036
100;1000;1.000;0.010;Tournament;TwoPoint;13692887;91;11592036
100;1000;1.000;0.010;Tournament;TwoPoint;13692887;97;10791551
100;1000;1.000;0.010;Tournament;TwoPoint;13656377;93;11588173
100;1000;1.000;0.010;Tournament;TwoPoint;13692887;92;11592036
100;1000;1.000;0.010;Roulette;TwoPoint;13683937;144;8784767
100;1000;1.000;0.010;Roulette;TwoPoint;13683217;142;7327026
100;1000;1.000;0.010;Roulette;TwoPoint;13692887;136;9614196
100;1000;1.000;0.010;Roulette;TwoPoint;13692887;128;7279013
100;1000;1.000;0.010;Roulette;TwoPoint;13692887;126;8872389
100;1000;1.000;0.020;Tournament;OnePoint;13692887;104;11328810
100;1000;1.000;0.020;Tournament;OnePoint;13692887;99;11203234
100;1000;1.000;0.020;Tournament;OnePoint;13692887;102;11592036
100;1000;1.000;0.020;Tournament;OnePoint;13692887;97;10636466
100;1000;1.000;0.020;Tournament;OnePoint;13692887;95;9771121
100;1000;1.000;0.020;Roulette;OnePoint;13575857;148;7764526
100;1000;1.000;0.020;Roulette;OnePoint;13555009;137;6203967
100;1000;1.000;0.020;Roulette;OnePoint;13488511;134;6128500
100;1000;1.000;0.020;Roulette;OnePoint;13583669;136;8063694
100;1000;1.000;0.020;Roulette;OnePoint;13692887;144;7198860
100;1000;1.000;0.020;Tournament;TwoPoint;13656377;94;11555526
100;1000;1.000;0.020;Tournament;TwoPoint;13692887;90;9523832
100;1000;1.000;0.020;Tournament;TwoPoint;13692887;92;11585089
100;1000;1.000;0.020;Tournament;TwoPoint;13692887;90;11624683
100;1000;1.000;0.020;Tournament;TwoPoint;13692887;88;9681535
100;1000;1.000;0.020;Roulette;TwoPoint;13683937;116;7340520
100;1000;1.000;0.020;Roulette;TwoPoint;13604045;118;7483871
100;1000;1.000;0.020;Roulette;TwoPoint;13654201;126;8440255
100;1000;1.000;0.020;Roulette;TwoPoint;13597934;134;7153461
100;1000;1.000;0.020;Roulette;TwoPoint;13611815;133;8471985
100;1000;1.000;0.050;Tournament;OnePoint;13692887;108;9329450
100;1000;1.000;0.050;Tournament;OnePoint;13692887;100;9696969
100;1000;1.000;0.050;Tournament;OnePoint;13692887;103;8846270
100;1000;1.000;0.050;Tournament;OnePoint;13692887;103;9141412
100;1000;1.000;0.050;Tournament;OnePoint;13692887;105;9686972
100;1000;1.000;0.050;Roulette;OnePoint;13606574;140;6469107
100;1000;1.000;0.050;Roulette;OnePoint;13585527;151;4694487
100;1000;1.000;0.050;Roulette;OnePoint;13614543;148;6607274
100;1000;1.000;0.050;Roulette;OnePoint;13514105;148;5515122
100;1000;1.000;0.050;Roulette;OnePoint;13587703;146;4932100
100;1000;1.000;0.050;Tournament;TwoPoint;13692887;98;8726427
100;1000;1.000;0.050;Tournament;TwoPoint;13692887;97;9603191
100;1000;1.000;0.050;Tournament;TwoPoint;13692887;97;10095871
100;1000;1.000;0.050;Tournament;TwoPoint;13692887;97;9227959
100;1000;1.000;0.050;Tournament;TwoPoint;13692887;98;9262905
100;1000;1.000;0.050;Roulette;TwoPoint;13692887;133;7893257
100;1000;1.000;0.050;Roulette;TwoPoint;13692887;142;5438739
100;1000;1.000;0.050;Roulette;TwoPoint;13563308;139;4976544
100;1000;1.000;0.050;Roulette;TwoPoint;13654201;139;4774326
100;1000;1.000;0.050;Roulette;TwoPoint;13683217;140;6637138
100;1000;1.000;0.100;Tournament;OnePoint;13614543;118;7536518
100;1000;1.000;0.100;Tournament;OnePoint;13692887;129;7063783
100;1000;1.000;0.100;Tournament;OnePoint;13683217;126;7197710
100;1000;1.000;0.100;Tournament;OnePoint;13674267;139;8546845
100;1000;1.000;0.100;Tournament;OnePoint;13692887;133;6834686
100;1000;1.000;0.100;Roulette;OnePoint;13450457;150;6173488
100;1000;1.000;0.100;Roulette;OnePoint;13507194;159;5644681
100;1000;1.000;0.100;Roulette;OnePoint;13545188;156;6828882
100;1000;1.000;0.100;Roulette;OnePoint;13452427;160;6441163
100;1000;1.000;0.100;Roulette;OnePoint;13683217;158;5330953
100;1000;1.000;0.100;Tournament;TwoPoint;13692887;150;7895763
100;1000;1.000;0.100;Tournament;TwoPoint;13654201;142;5096658
100;1000;1.000;0.100;Tournament;TwoPoint;13683217;137;7532266
100;1000;1.000;0.100;Tournament;TwoPoint;13654201;135;7937328
100;1000;1.000;0.100;Tournament;TwoPoint;13614543;136;7221539
100;1000;1.000;0.100;Roulette;TwoPoint;13608750;157;5585695
100;1000;1.000;0.100;Roulette;TwoPoint;13586517;154;3607970
100;1000;1.000;0.100;Roulette;TwoPoint;13554651;153;7703976
100;1000;1.000;0.100;Roulette;TwoPoint;13654201;161;7097632
100;1000;1.000;0.100;Roulette;TwoPoint;13462113;159;1326108
200;200;0.500;0.001;Tournament;OnePoint;13692887;35;12006372
200;200;0.500;0.001;Tournament;OnePoint;13683217;31;12154571
200;200;0.500;0.001;Tournament;OnePoint;13683937;31;11773436
200;200;0.500;0.001;Tournament;OnePoint;13692887;32;11592036
200;200;0.500;0.001;Tournament;OnePoint;13692887;32;11782386
200;200;0.500;0.001;Roulette;OnePoint;13692887;68;11095154
200;200;0.500;0.001;Roulette;OnePoint;13654201;64;11899012
200;200;0.500;0.001;Roulette;OnePoint;13653419;60;11721513
200;200;0.500;0.001;Roulette;OnePoint;13604375;58;9350454
200;200;0.500;0.001;Roulette;OnePoint;13692887;58;10914474
200;200;0.500;0.001;Tournament;TwoPoint;13692887;35;11624683
200;200;0.500;0.001;Tournament;TwoPoint;13692887;32;11592036
200;200;0.500;0.001;Tournament;TwoPoint;13692887;31;13113735
200;200;0.500;0.001;Tournament;TwoPoint;13692887;31;12006372
200;200;0.500;0.001;Tournament;TwoPoint;13692887;30;11592036
200;200;0.500;0.001;Roulette;TwoPoint;13654201;54;10967969
200;200;0.500;0.001;Roulette;TwoPoint;13654201;54;9406676
200;200;0.500;0.001;Roulette;TwoPoint;13575857;53;10775675
200;200;0.500;0.001;Roulette;TwoPoint;13692887;55;10104319
200;200;0.500;0.001;Roulette;TwoPoint;13654201;54;10738569
200;200;0.500;0.010;Tournament;OnePoint;13692887;33;11592036
200;200;0.500;0.010;Tournament;OnePoint;13692887;35;9738474
200;200;0.500;0.010;Tournament;OnePoint;13692887;34;11592036
200;200;0.500;0.010;Tournament;OnePoint;13692887;33;10095871
200;200;0.500;0.010;Tournament;OnePoint;13692887;33;11046313
200;200;0.500;0.010;Roulette;OnePoint;13654201;57;7741208
200;200;0.500;0.010;Roulette;OnePoint;13683937;55;8144330
200;200;0.500;0.010;Roulette;OnePoint;13575857;55;7836791
200;200;0.500;0.010;Roulette;OnePoint;13614543;59;5937007
200;200;0.500;0.010;Roulette;OnePoint;13683217;56;6233521
200;200;0.500;0.010;Tournament;TwoPoint;13692887;54;11513692
200;200;0.500;0.010;Tournament;TwoPoint;13692887;40;11173498
200;200;0.500;0.010;Tournament;TwoPoint;13692887;40;11248265
200;200;0.500;0.010;Tournament;TwoPoint;13692887;39;10096037
200;200;0.500;0.010;Tournament;TwoPoint;13692887;38;10310679
200;200;0.500;0.010;Roulette;TwoPoint;13692887;63;7278156
200;200;0.500;0.010;Roulette;TwoPoint;13683217;61;8363042
200;200;0.500;0.010;Roulette;TwoPoint;13692887;59;7143434
200;200;0.500;0.010;Roulette;TwoPoint;13683217;60;6430562
200;200;0.500;0.010;Roulette;TwoPoint;13683217;60;9088895
200;200;0.500;0.020;Tournament;OnePoint;13692887;39;7009880
200;200;0.500;0.020;Tournament;OnePoint;13692887;37;10826816
200;200;0.500;0.020;Tournament;OnePoint;13692887;36;9738474
200;200;0.500;0.020;Tournament;OnePoint;13692887;35;10113989
200;200;0.500;0.020;Tournament;OnePoint;13692887;36;11104824
200;200;0.500;0.020;Roulette;OnePoint;13555009;73;6278336
200;200;0.500;0.020;Roulette;OnePoint;13594278;66;5789156
200;200;0.500;0.020;Roulette;OnePoint;13692887;72;4908133
200;200;0.500;0.020;Roulette;OnePoint;13583988;73;5537135
200;200;0.500;0.020;Roulette;OnePoint;13545963;71;5954069
200;200;0.500;0.020;Tournament;TwoPoint;13692887;40;10095871
200;200;0.500;0.020;Tournament;TwoPoint;13692887;39;8051959
200;200;0.500;0.020;Tournament;TwoPoint;13692887;39;9674588
200;200;0.500;0.020;Tournament;TwoPoint;13692887;37;9905521
200;200;0.500;0.020;Tournament;TwoPoint;13692887;37;10037360
200;200;0.500;0.020;Roulette;TwoPoint;13612011;56;7044858
200;200;0.500;0.020;Roulette;TwoPoint;13692887;55;7187886
200;200;0.500;0.020;Roulette;TwoPoint;13654201;55;6797183
200;200;0.500;0.020;Roulette;TwoPoint;13692887;55;5997656
200;200;0.500;0.020;Roulette;TwoPoint;13653419;55;5720627
200;200;0.500;0.050;Tournament;OnePoint;13683937;44;6789410
200;200;0.500;0.050;Tournament;OnePoint;13692887;43;8414893
200;200;0.500;0.050;Tournament;OnePoint;13692887;42;6725682
200;200;0.500;0.050;Tournament;OnePoint;13692887;42;7628765
200;200;0.500;0.050;Tournament;OnePoint;13683217;43;7967576
200;200;0.500;0.050;Roulette;OnePoint;13515814;57;2940731
200;200;0.500;0.050;Roulette;OnePoint;13553212;60;7252603
200;200;0.500;0.050;Roulette;OnePoint;13528235;66;6173849
200;200;0.500;0.050;Roulette;OnePoint;13575857;67;5839522
200;200;0.500;0.050;Roulette;OnePoint;13646380;66;7540324
200;200;0.500;0.050;Tournament;TwoPoint;13692887;44;5552765
200;200;0.500;0.050;Tournament;TwoPoint;13674267;44;7989819
200;200;0.500;0.050;Tournament;TwoPoint;13692887;42;8357621
200;200;0.500;0.050;Tournament;TwoPoint;13692887;42;6911938
200;200;0.500;0.050;Tournament;TwoPoint;13692887;44;7402743
200;200;0.500;0.050;Roulette;TwoPoint;13536953;62;4703098
200;200;0.500;0.050;Roulette;TwoPoint;13614543;60;4904873
200;200;0.500;0.050;Roulette;TwoPoint;13604517;60;4153724
200;200;0.500;0.050;Roulette;TwoPoint;13507183;62;3252627
200;200;0.500;0.050;Roulette;TwoPoint;13577143;64;4188472
200;200;0.500;0.100;Tournament;OnePoint;13585527;51;6858579
200;200;0.500;0.100;Tournament;OnePoint;13621849;48;6212944
200;200;0.500;0.100;Tournament;OnePoint;13692887;52;6305825
200;200;0.500;0.100;Tournament;OnePoint;13683937;54;6801047
200;200;0.500;0.100;Tournament;OnePoint;13629963;53;5783744
200;200;0.500;0.100;Roulette;OnePoint;13589868;64;6822853
200;200;0.500;0.100;Roulette;OnePoint;13674267;67;4628565
200;200;0.500;0.100;Roulette;OnePoint;13653419;67;6329971
200;200;0.500;0.100;Roulette;OnePoint;13653024;66;6178171
200;200;0.500;0.100;Roulette;OnePoint;13478363;67;6690590
200;200;0.500;0.100;Tournament;TwoPoint;13656377;51;5659517
200;200;0.500;0.100;Tournament;TwoPoint;13653419;54;8828934
200;200;0.500;0.100;Tournament;TwoPoint;13683217;57;6861323
200;200;0.500;0.100;Tournament;TwoPoint;13583789;54;8200943
200;200;0.500;0.100;Tournament;TwoPoint;13614543;53;6256344
200;200;0.500;0.100;Roulette;TwoPoint;13654201;72;3372346
200;200;0.500;0.100;Roulette;TwoPoint;13344475;71;6082352
200;200;0.500;0.100;Roulette;TwoPoint;13462067;68;4865012
200;200;0.500;0.100;Roulette;TwoPoint;13451643;70;6348108
200;200;0.500;0.100;Roulette;TwoPoint;13596904;70;5201988
200;200;0.600;0.001;Tournament;OnePoint;13692887;39;13614543
200;200;0.600;0.001;Tournament;OnePoint;13656377;37;11588173
200;200;0.600;0.001;Tournament;OnePoint;13692887;34;11782386
200;200;0.600;0.001;Tournament;OnePoint;13692887;33;11839325
200;200;0.600;0.001;Tournament;OnePoint;13692887;32;11592036
200;200;0.600;0.001;Roulette;OnePoint;13654201;53;11086204
200;200;0.600;0.001;Roulette;OnePoint;13683217;53;10705922
200;200;0.600;0.001;Roulette;OnePoint;13531935;56;10538056
200;200;0.600;0.001;Roulette;OnePoint;13484335;56;11236466
200;200;0.600;0.001;Roulette;OnePoint;13683217;56;9241592
200;200;0.600;0.001;Tournament;TwoPoint;13692887;33;13614543
200;200;0.600;0.001;Tournament;TwoPoint;13692887;37;12164241
200;200;0.600;0.001;Tournament;TwoPoint;13692887;38;12859755
200;200;0.600;0.001;Tournament;TwoPoint;13654201;36;13585527
200;200;0.600;0.001;Tournament;TwoPoint;13692887;36;13083999
200;200;0.600;0.001;Roulette;TwoPoint;13692887;49;10294896
200;200;0.600;0.001;Roulette;TwoPoint;13692887;58;10417334
200;200;0.600;0.001;Roulette;TwoPoint;13692887;55;11173498
200;200;0.600;0.001;Roulette;TwoPoint;13683217;56;11044233
200;200;0.600;0.001;Roulette;TwoPoint;13585527;55;10525672
200;200;0.600;0.010;Tournament;OnePoint;13692887;29;10310679
200;200;0.600;0.010;Tournament;OnePoint;13692887;32;9681535
200;200;0.600;0.010;Tournament;OnePoint;13692887;35;11624683
200;200;0.600;0.010;Tournament;OnePoint;13692887;35;11546339
200;200;0.600;0.010;Tournament;OnePoint;13692887;34;9974195
200;200;0.600;0.010;Roulette;OnePoint;13692887;56;6784553
200;200;0.600;0.010;Roulette;OnePoint;13683217;55;8590651
200;200;0.600;0.010;Roulette;OnePoint;13674267;59;6927607
200;200;0.600;0.010;Roulette;OnePoint;13683217;56;7525344
200;200;0.600;0.010;Roulette;OnePoint;13683217;56;7854258
200;200;0.600;0.010;Tournament;TwoPoint;13692887;30;11592036
200;200;0.600;0.010;Tournament;TwoPoint;13692887;31;9326369
200;200;0.600;0.010;Tournament;TwoPoint;13692887;31;11592036
200;200;0.600;0.010;Tournament;TwoPoint;13692887;30;11592036
200;200;0.600;0.010;Tournament;TwoPoint;13692887;32;10477726
200;200;0.600;0.010;Roulette;TwoPoint;13654201;57;7165845
200;200;0.600;0.010;Roulette;TwoPoint;13692887;57;6586693
200;200;0.600;0.010;Roulette;TwoPoint;13692887;59;8816673
200;200;0.600;0.010;Roulette;TwoPoint;13692887;58;8026109
